NRO_RADICADO,NUMERO_EXPEDIENTE,FECHA_ACCIDENTE,ID_ZONA,GRAVEDAD,DESC_CLASE_ACCIDENTE,HORA_ACCIDENTE,AREA,SECTOR,ZONA,DISENO,ESTADO_TIEMPO,VIA_ACCID,POSIBLE_CAUSA
7759,A000419438,mar/08/2016 10:10 p. m.,3,h,Caida Ocupante,mar/08/2016 10:10 p. m.,1,1,1,1,1,Calle 78 Sur X Carrera 51,140
7760,A000419440,mar/08/2016 07:50 a. m.,23,h,Caida Ocupante,mar/08/2016 07:50 a. m.,1,1,1,1,1,Carrera 54 X Calle 80 Sur,140
7761,A000419441,mar/09/2016 03:00 p. m.,23,h,Caida Ocupante,mar/09/2016 03:00 p. m.,1,2,1,1,1,Carrera 59 X Calle 79 Sur,140
7762,A000419443,mar/10/2016 07:20 a. m.,23,h,Choque,mar/10/2016 07:20 a. m.,1,2,1,1,1,Carrera 55 X Calle 79 Sur,143
7763,A00000209,mar/10/2016 10:00 p. m.,23,h,Choque,mar/10/2016 10:00 p. m.,1,1,1,1,1,Carrera 53 X Calle 78A Sur,140
7764,A000419442,mar/10/2016 05:40 a. m.,2,h,Atropello,mar/10/2016 05:40 a. m.,1,2,1,1,1,Carrera 48 X Calle 99 Sur,409
7765,A000419444,mar/10/2016 11:00 a. m.,7,d,Choque,mar/10/2016 11:00 a. m.,1,1,1,1,1,Calle 82 Sur X Carrera 55GG,143
7766,A00000212,mar/09/2016 09:00 a. m.,2,d,Choque,mar/09/2016 09:00 a. m.,1,2,1,1,1,Carrera 48 X Calle 98A Sur,140
7767,A000419445,mar/13/2016 09:50 p. m.,2,h,Caida Ocupante,mar/13/2016 09:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,140
7768,A000419446,mar/11/2016 05:30 p. m.,2,h,Caida Ocupante,mar/11/2016 05:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,140
7769,A000419447,mar/10/2016 02:30 p. m.,2,d,Choque,mar/10/2016 02:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,143
9091,A00000472,may/14/2017 02:40 p. m.,22,h,Atropello,may/14/2017 02:40 p. m.,1,1,1,1,1,Calle 82 Sur X Carrera 57B,409
9097,A00000409,abr/28/2017 04:30 p. m.,3,h,Choque,abr/28/2017 04:30 p. m.,1,1,1,1,1,Carrera 50 X Diagonal 143,143
9099,A00000624,jul/01/2017 11:50 a. m.,24,h,Choque,jul/01/2017 11:50 a. m.,1,1,1,1,1,Carrera 61 X Calle 87 Sur,143
9100,A00000447,may/07/2017 06:30 p. m.,3,d,Choque,may/07/2017 06:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
9117,A00000503,may/22/2017 09:20 p. m.,20,d,Choque,may/22/2017 09:20 p. m.,1,1,1,2,1,Calle 80 Sur X Carrera 63B,143
9118,A00000515,may/25/2017 10:30 a. m.,3,d,Choque,may/25/2017 10:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 94 Sur,143
9119,A00000517,may/26/2017 07:00 a. m.,3,h,Choque,may/26/2017 07:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
9140,A00000273,mar/19/2017 09:40 a. m.,2,h,Caida Ocupante,mar/19/2017 09:40 a. m.,1,1,1,1,1,Carrera 48 X Calle 98 Sur,140
9162,A00000778,ago/22/2017 06:10 a. m.,1,d,Choque,ago/22/2017 06:10 a. m.,1,1,1,1,1,Calle 76 Sur X Carrera 60,143
9164,A00000716,ago/01/2017 06:30 a. m.,2,h,Choque,ago/01/2017 06:30 a. m.,1,1,1,1,1,Carrera 49 X Calle 100 Sur,143
9165,A00000845,sept/06/2017 07:50 p. m.,22,d,Choque,sept/06/2017 07:50 p. m.,1,1,1,1,1,Carrera 59 X Calle 83 Sur,143
9185,A00000807,ago/29/2017 08:20 p. m.,1,d,Choque,ago/29/2017 08:20 p. m.,1,1,1,1,1,Carrera 62 X Calle 86 Sur,143
9186,A00000520,may/27/2017 03:10 a. m.,1,d,Choque,may/27/2017 03:10 a. m.,1,1,1,1,1,Carrera 55 X Calle 84 Sur,143
9237,A00000560,jun/02/2017 08:40 p. m.,20,h,Caida Ocupante,jun/02/2017 08:40 p. m.,1,1,1,1,1,Carrera 63 X Calle 77 Sur,140
9238,A00000550,jun/02/2017 02:30 p. m.,1,h,Caida Ocupante,jun/02/2017 02:30 p. m.,1,1,1,1,1,Calle 75B Sur X Carrera 54B,140
9239,A00000286,mar/22/2017 12:45 p. m.,19,h,Choque,mar/22/2017 12:45 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 59B,143
9240,A00000562,jun/05/2017 04:00 p. m.,15,h,Atropello,jun/05/2017 04:00 p. m.,1,1,1,1,1,Carrera 62 X Calle 75B Sur,409
8582,A00001026,nov/24/2016 06:40 a. m.,18,h,Choque,nov/24/2016 06:40 a. m.,1,1,1,1,1,Carrera 50A X Calle 77 Sur,143
8583,A00001013,nov/18/2016 05:30 p. m.,4,h,Atropello,nov/18/2016 05:30 p. m.,1,1,1,1,1,Carrera 48 X Calle 98A Sur,409
8608,A00001052,dic/01/2016 07:30 p. m.,23,h,Otro,dic/01/2016 07:30 p. m.,1,1,1,1,1,Carrera 53 X Calle 77 Sur,502
8609,A00001053,dic/02/2016 03:15 p. m.,23,h,Caida Ocupante,dic/02/2016 03:15 p. m.,1,1,1,1,1,Carrera 52 X Calle 79 Sur,140
8610,A00001054,dic/02/2016 07:10 a. m.,23,h,Caida Ocupante,dic/02/2016 07:10 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 53,140
8611,A00001055,dic/02/2016 06:00 a. m.,3,h,Atropello,dic/02/2016 06:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,409
8612,A00001056,dic/02/2016 02:55 p. m.,4,d,Choque,dic/02/2016 02:55 p. m.,1,1,1,1,1,Carrera 48 X Calle 101 Sur,143
8613,A00001057,dic/02/2016 11:40 a. m.,4,d,Volcamiento,dic/02/2016 11:40 a. m.,1,1,1,1,1,Carrera 48 X Calle 100D Sur,118
8614,A00001059,dic/04/2016 09:45 p. m.,1,h,Choque,dic/04/2016 09:45 p. m.,1,1,1,1,1,Calle 76 Sur X Carrera 60,143
8620,A00001036,nov/15/2016 06:30 p. m.,4,m,Choque,nov/15/2016 06:30 p. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,143
8621,A00001062,dic/02/2016 07:10 a. m.,18,d,Choque,dic/02/2016 07:10 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 52D,143
8622,A00001064,dic/05/2016 01:00 p. m.,12,h,Caida Ocupante,dic/05/2016 01:00 p. m.,1,1,1,1,1,Carrera 50A X Calle 96 Sur,140
8623,A00001066,dic/07/2016 01:10 p. m.,10,d,Choque,dic/07/2016 01:10 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 58,143
8624,A00001068,dic/09/2016 12:30 p. m.,4,d,Choque,dic/09/2016 12:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
8631,A00001075,dic/12/2016 08:30 p. m.,14,d,Choque,dic/12/2016 08:30 p. m.,1,1,1,1,1,Carrera 55 X Calle 83C Sur,143
8632,A00001074,dic/12/2016 05:00 p. m.,23,d,Choque,dic/12/2016 05:00 p. m.,1,1,1,1,1,Carrera 55 X Calle 79 Sur,143
8633,A00001073,dic/10/2016 11:00 a. m.,4,h,Choque,dic/10/2016 11:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 79D Sur,143
8634,A00001076,dic/13/2016 05:45 p. m.,2,h,Choque,dic/13/2016 05:45 p. m.,1,1,1,1,1,Carrera 48 X Calle 98A Sur,143
8635,A00001078,dic/15/2016 07:00 p. m.,16,h,Caida Ocupante,dic/15/2016 07:00 p. m.,1,1,1,1,1,Calle 83 Sur X Carrera 57,140
8636,A00001079,dic/15/2016 05:35 p. m.,6,h,Choque,dic/15/2016 05:35 p. m.,1,1,1,2,1,Calle 80 Sur X Carrera 55,143
8637,A00001080,dic/15/2016 07:50 p. m.,1,d,Otro,dic/15/2016 07:50 p. m.,1,1,1,1,1,Carrera 61 X Calle 79 Sur,143
8638,A00001081,dic/16/2016 09:00 a. m.,3,h,Caida Ocupante,dic/16/2016 09:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,140
8639,A00001082,dic/16/2016 10:30 a. m.,6,h,Choque,dic/16/2016 10:30 a. m.,1,1,1,2,1,Carrera 55 X Calle 80 Sur,143
8640,A00001083,dic/16/2016 06:10 p. m.,2,h,Choque,dic/16/2016 06:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 97A Sur,143
8641,A00001084,dic/16/2016 09:00 a. m.,15,h,Atropello,dic/16/2016 09:00 a. m.,1,1,1,1,1,Carrera 63 X Calle 78 Sur,409
8642,A00001085,dic/17/2016 11:20 a. m.,15,h,Caida Ocupante,dic/17/2016 11:20 a. m.,1,1,1,1,1,Carrera 63 X Calle 73 Sur,140
8643,A00001077,dic/13/2016 06:20 a. m.,16,d,Choque,dic/13/2016 06:20 a. m.,1,1,1,2,1,Carrera 63 X Calle 73 Sur,143
8644,A00001086,dic/17/2016 07:00 a. m.,13,h,Caida Ocupante,dic/17/2016 07:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 98 Sur,143
8645,A00001087,dic/17/2016 03:30 a. m.,4,h,Caida Ocupante,dic/17/2016 03:30 a. m.,1,1,1,1,1,Carrera 48 X Calle 98 Sur,140
8646,A00001088,dic/17/2016 12:30 p. m.,3,d,Choque,dic/17/2016 12:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 83 Sur,143
8647,A00001090,dic/07/2016 12:00 p. m.,2,d,Choque,dic/07/2016 12:00 p. m.,1,1,1,1,1,Carrera 48 X Calle 99 Sur,143
8648,A00001091,dic/14/2016 10:40 a. m.,3,h,Choque,dic/14/2016 10:40 a. m.,1,1,1,2,1,Carrera 50 X Calle 80 Sur,143
8649,A00001092,dic/15/2016 06:40 a. m.,13,h,Caida Ocupante,dic/15/2016 06:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 97 Sur,140
8650,A00001089,dic/18/2016 01:10 p. m.,2,d,Choque,dic/18/2016 01:10 p. m.,1,1,1,1,1,Carrera 48 X Calle 98A Sur,143
8651,A00001093,dic/16/2016 08:00 p. m.,19,h,Choque,dic/16/2016 08:00 p. m.,1,1,1,2,1,Calle 77 Sur X Carrera 60,143
8652,A00001094,dic/16/2016 06:40 p. m.,22,h,Atropello,dic/16/2016 06:40 p. m.,1,1,1,1,1,Calle 82 Sur X Carrera 57A,409
6816,A000213379,abr/22/2015 07:25 p. m.,17,d,Choque,abr/22/2015 07:25 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 56D,143
6817,A000213381,abr/22/2015 06:45 p. m.,2,h,Caida Ocupante,abr/22/2015 06:45 p. m.,1,2,1,1,1,Carrera 49 X Calle 100 Sur,140
6826,A00000307,abr/30/2015 05:30 p. m.,6,h,Choque,abr/30/2015 05:30 p. m.,1,1,1,1,1,Calle 87 Sur X Carrera 55,143
6827,A000213455,may/15/2015 12:30 p. m.,3,h,Choque,may/15/2015 12:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,143
6828,A000213401,abr/28/2015 02:40 p. m.,4,d,Choque,abr/28/2015 02:40 p. m.,1,1,1,1,1,Carrera 48 X Calle 98 Sur,143
6829,A000213403,abr/28/2015 06:40 a. m.,4,d,Choque,abr/28/2015 06:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
6955,A000265820,jun/09/2015 08:00 a. m.,1,d,Choque,jun/09/2015 08:00 a. m.,1,1,1,1,1,Carrera 60 X Calle 76 Sur,143
6956,A000265837,jun/13/2015 02:30 p. m.,3,h,Caida Ocupante,jun/13/2015 02:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,140
6957,A000265832,jun/09/2015 09:40 a. m.,4,d,Choque,jun/09/2015 09:40 a. m.,1,2,1,1,1,Carrera 48 X Calle 98 Sur,143
6958,A000265833,jun/12/2015 12:15 p. m.,3,d,Choque,jun/12/2015 12:15 p. m.,1,2,1,1,1,Carrera 50 X Calle 94 Sur,143
7025,A000265922,jul/16/2015 05:00 p. m.,1,d,Choque,jul/16/2015 05:00 p. m.,1,1,1,1,1,Calle 81 Sur X Carrera 60,140
7026,A000265923,jul/17/2015 06:00 p. m.,7,h,Caida Ocupante,jul/17/2015 06:00 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 56,140
7027,A000265924,jul/17/2015 08:35 p. m.,1,h,Caida Ocupante,jul/17/2015 08:35 p. m.,1,1,1,1,1,Calle 75AA Sur X Carrera 57,140
7028,A00000520,jul/11/2015 11:30 p. m.,12,h,Atropello,jul/11/2015 11:30 p. m.,1,1,1,1,1,Carrera 55 X Calle 96B Sur,409
7029,A000265911,jul/14/2015 08:10 p. m.,17,d,Choque,jul/14/2015 08:10 p. m.,1,1,1,1,1,Carrera 57 X Calle 80 Sur,143
7042,A000265945,jul/23/2015 04:50 p. m.,4,h,Caida Ocupante,jul/23/2015 04:50 p. m.,1,1,1,1,1,Carrera 48 X Calle 100C Sur,140
7043,A000265947,jul/23/2015 06:30 p. m.,19,h,Caida Ocupante,jul/23/2015 06:30 p. m.,1,1,1,1,1,Carrera 55 X Calle 77 Sur,140
7044,A000265927,jul/17/2015 05:30 p. m.,18,d,Choque,jul/17/2015 05:30 p. m.,1,2,1,1,1,Carrera 50 X Calle 77 Sur,143
7131,A000265989,jul/22/2015 03:00 p. m.,3,d,Choque,jul/22/2015 03:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,143
7132,A000265976,jul/25/2015 05:10 a. m.,2,d,Choque,jul/25/2015 05:10 a. m.,1,1,1,1,1,Carrera 48 X Calle 101 Sur,143
7133,A000265996,ago/10/2015 03:50 p. m.,19,d,Choque,ago/10/2015 03:50 p. m.,1,1,1,1,1,Carrera 54 X Calle 77AB Sur,143
7134,A000265995,ago/10/2015 04:30 p. m.,19,h,Caida Ocupante,ago/10/2015 04:30 p. m.,1,1,1,2,1,Carrera 58 X Calle 75AA Sur,140
7135,A000265992,ago/06/2015 08:10 a. m.,19,d,Choque,ago/06/2015 08:10 a. m.,1,1,1,1,1,Carrera 63A X Calle 76 Sur,143
6532,A000161484,ene/12/2015 04:00 p. m.,24,h,Atropello,ene/12/2015 04:00 p. m.,1,1,1,1,1,Calle 87 Sur X Carrera 63A,409
6533,A000161485,ene/11/2015 10:30 a. m.,18,h,Choque,ene/11/2015 10:30 a. m.,1,1,1,2,1,Carrera 50 X Calle 77 Sur,143
6534,A000161486,ene/13/2015 11:45 a. m.,24,h,Atropello,ene/13/2015 11:45 a. m.,1,1,1,1,1,Calle 87 Sur X Carrera 63,409
6535,A000161487,ene/15/2015 10:20 a. m.,3,h,Atropello,ene/15/2015 10:20 a. m.,1,1,1,1,1,Carrera 50 X Calle 83C Sur,409
6536,A000161488,ene/15/2015 04:20 p. m.,2,d,Choque,ene/15/2015 04:20 p. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,143
6538,A000161490,ene/16/2015 05:30 a. m.,4,d,Choque,ene/16/2015 05:30 a. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,143
6539,A000161491,ene/16/2015 08:20 a. m.,14,h,Choque,ene/16/2015 08:20 a. m.,1,1,1,1,1,Carrera 55AA X Calle 84 Sur,143
6565,A000213217,feb/08/2015 06:15 a. m.,3,m,Choque,feb/08/2015 06:15 a. m.,1,1,1,1,1,Carrera 50 X Calle 89 Sur,143
6566,A000161516,ene/22/2015 04:30 p. m.,2,h,Choque,ene/22/2015 04:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,143
6567,A000161517,ene/24/2015 03:00 p. m.,3,h,Caida Ocupante,ene/24/2015 03:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 102 Sur,140
6568,A000161518,ene/25/2015 10:00 p. m.,3,d,Choque,ene/25/2015 10:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
6569,A000161519,ene/25/2015 11:30 a. m.,3,h,Caida Ocupante,ene/25/2015 11:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 88 Sur,140
6570,A000161520,ene/25/2015 01:55 p. m.,19,h,Caida Ocupante,ene/25/2015 01:55 p. m.,1,1,1,1,1,Carrera 62 X Calle 77 Sur,140
6571,A000213192,ene/26/2015 02:00 p. m.,15,h,Caida Ocupante,ene/26/2015 02:00 p. m.,1,1,1,1,1,Calle 73 Sur X Carrera 64,143
6572,A000213193,ene/23/2015 07:00 a. m.,17,h,Caida Ocupante,ene/23/2015 07:00 a. m.,1,1,1,1,1,Calle 80 Sur X Carrera 52,140
6573,A000213194,ene/26/2015 05:30 a. m.,3,d,Choque,ene/26/2015 05:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 91 Sur,143
6694,A000213305,mar/17/2015 04:10 p. m.,13,d,Choque,mar/17/2015 04:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 97A Sur,143
6695,A000213319,mar/25/2015 03:15 p. m.,6,h,Choque,mar/25/2015 03:15 p. m.,1,1,1,1,1,Carrera 55 X Calle 80 Sur,143
6696,A000213312,mar/20/2015 01:15 p. m.,3,h,Choque,mar/20/2015 01:15 p. m.,1,1,1,1,1,Carrera 50 X Calle 97A Sur,143
6756,A00000230,mar/31/2015 05:00 p. m.,24,h,Choque,mar/31/2015 05:00 p. m.,1,1,1,1,1,Carrera 63 X Calle 86 Sur,143
6757,A000213323,mar/25/2015 06:30 a. m.,13,h,Choque,mar/25/2015 06:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 97A Sur,143
6758,A000213352,abr/06/2015 01:00 p. m.,3,d,Choque,abr/06/2015 01:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
6759,A000213261,feb/24/2015 07:00 p. m.,1,h,Atropello,feb/24/2015 07:00 p. m.,1,1,1,1,1,Carrera 62 X Calle 76 Sur,143
6760,A000213197,ene/28/2015 07:30 p. m.,3,h,Atropello,ene/28/2015 07:30 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 50,143
6761,A00000142,feb/27/2015 07:20 a. m.,23,h,Choque,feb/27/2015 07:20 a. m.,1,1,1,1,1,Calle 79 Sur X Carrera 53,143
6762,A0000153,feb/26/2015 01:10 p. m.,1,h,Choque,feb/26/2015 01:10 p. m.,1,1,1,1,1,Carrera 62 X Calle 80 Sur,143
7448,A000331248,oct/31/2015 10:15 a. m.,4,d,Choque,oct/31/2015 10:15 a. m.,1,2,1,1,1,Carrera 48 X Calle 98 Sur,143
7449,A000273509,oct/28/2015 01:10 p. m.,4,d,Choque,oct/28/2015 01:10 p. m.,1,2,1,1,1,Carrera 48 X Calle 98A Sur,140
7450,A000331249,nov/04/2015 09:00 a. m.,2,h,Choque,nov/04/2015 09:00 a. m.,1,2,1,1,1,Carrera 50 X Calle 98 Sur,143
7451,A000273500,oct/29/2015 10:00 a. m.,4,h,Caida Ocupante,oct/29/2015 10:00 a. m.,1,2,1,1,1,Carrera 48 X Calle 98 Sur,140
7452,A000331250,nov/05/2015 06:15 a. m.,2,d,Choque,nov/05/2015 06:15 a. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,143
7453,A000331275,nov/14/2015 03:38 p. m.,4,d,Choque,nov/14/2015 03:38 p. m.,1,2,1,1,1,Carrera 48 X Calle 97 Sur,143
7454,A000331316,nov/29/2015 04:00 p. m.,3,h,Caida Ocupante,nov/29/2015 04:00 p. m.,1,1,1,1,1,Carrera 49D X Calle 98A Sur,140
7455,A000331312,nov/28/2015 06:30 p. m.,2,h,Caida Ocupante,nov/28/2015 06:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 95 Sur,143
7456,A000331313,nov/28/2015 09:00 p. m.,15,h,Caida Ocupante,nov/28/2015 09:00 p. m.,1,2,1,1,1,Carrera 60 X Calle 77 Sur,140
7457,A000331309,nov/27/2015 08:20 p. m.,4,h,Caida Ocupante,nov/27/2015 08:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 102 Sur,140
7458,A000331307,nov/26/2015 08:10 a. m.,14,d,Choque,nov/26/2015 08:10 a. m.,1,2,1,1,1,Carrera 55 X Calle 87 Sur,143
7459,A000331314,nov/28/2015 01:00 p. m.,4,h,Choque,nov/28/2015 01:00 p. m.,1,2,1,1,1,Carrera 48 X Calle 101 Sur,143
7460,A000331305,nov/24/2015 01:30 p. m.,23,d,Choque,nov/24/2015 01:30 p. m.,1,2,1,1,1,Carrera 55 X Calle 79 Sur,140
7498,A00000990,dic/13/2015 09:00 p. m.,2,h,Atropello,dic/13/2015 09:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,409
7499,A000331347,dic/12/2015 12:40 p. m.,3,h,Choque,dic/12/2015 12:40 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
7500,A000331357,dic/14/2015 03:30 p. m.,2,h,Choque,dic/14/2015 03:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 98 Sur,143
7507,A000331342,dic/10/2015 09:50 p. m.,24,h,Atropello,dic/10/2015 09:50 p. m.,1,1,1,1,1,Carrera 67 X Calle 87 Sur,409
7508,A000331355,dic/13/2015 09:00 p. m.,13,h,Caida Ocupante,dic/13/2015 09:00 p. m.,1,2,1,1,1,Carrera 50 X Calle 97A Sur,143
7533,A000331385,dic/27/2015 11:20 p. m.,4,d,Choque,dic/27/2015 11:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 98 Sur,143
7534,A000331384,dic/26/2015 07:40 p. m.,18,d,Choque,dic/26/2015 07:40 p. m.,1,2,1,1,1,Carrera 50 X Calle 76 Sur,143
7535,A000331381,dic/25/2015 09:20 a. m.,23,h,Caida Ocupante,dic/25/2015 09:20 a. m.,1,1,1,1,1,Calle 79 Sur X Carrera 55,140
7429,A000331302,nov/25/2015 06:40 p. m.,14,d,Choque,nov/25/2015 06:40 p. m.,1,1,1,1,1,Carrera 50 X Calle 88A Sur,143
7430,A000331304,nov/24/2015 11:45 a. m.,17,d,Choque,nov/24/2015 11:45 a. m.,1,1,1,2,1,Carrera 59 X Calle 80 Sur,143
7434,A000331270,nov/13/2015 10:30 a. m.,8,d,Choque,nov/13/2015 10:30 a. m.,1,2,1,1,1,Carrera 54 X Calle 75AB Sur,143
7435,A000331269,nov/13/2015 10:10 a. m.,3,d,Choque,nov/13/2015 10:10 a. m.,1,2,1,1,1,Carrera 50 X Calle 79B Sur,143
7436,A000331268,nov/13/2015 02:35 p. m.,23,h,Choque,nov/13/2015 02:35 p. m.,1,2,1,2,1,Carrera 55 X Calle 79B Sur,143
7437,A000331246,oct/29/2015 06:10 p. m.,2,h,Atropello,oct/29/2015 06:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,409
7438,A000331266,nov/11/2015 07:00 p. m.,1,h,Caida Ocupante,nov/11/2015 07:00 p. m.,1,1,1,1,1,Calle 81 Sur X Carrera 60,140
7477,A000331333,dic/07/2015 07:50 p. m.,1,h,Atropello,dic/07/2015 07:50 p. m.,1,1,1,1,1,Carrera 61 X Calle 80 Sur,409
7478,A00000969,dic/08/2015 03:30 a. m.,3,h,Caida Ocupante,dic/08/2015 03:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 104 Sur,140
7479,A000331338,dic/10/2015 05:30 p. m.,27,d,Choque,dic/10/2015 05:30 p. m.,1,1,1,1,1,Carrera 54 X Calle 75AA Sur,143
7480,A000331339,dic/10/2015 08:15 a. m.,3,h,Caida Ocupante,dic/10/2015 08:15 a. m.,1,1,1,1,1,Carrera 50 X Calle 90 Sur,140
7551,A000331387,dic/29/2015 05:30 p. m.,13,h,Choque,dic/29/2015 05:30 p. m.,1,2,1,1,1,Carrera 50 X Calle 96A Sur,143
7552,A000331390,dic/28/2015 06:10 p. m.,2,h,Atropello,dic/28/2015 06:10 p. m.,1,2,1,1,1,Carrera 48 X Calle 98A Sur,409
7553,A000331391,dic/29/2015 05:40 p. m.,13,h,Atropello,dic/29/2015 05:40 p. m.,1,2,1,1,1,Carrera 50 X Calle 96A Sur,409
7554,A000331392,dic/30/2015 02:30 p. m.,3,d,Choque,dic/30/2015 02:30 p. m.,1,2,1,1,1,Carrera 50 X Calle 80 Sur,143
7561,A000331398,ene/06/2016 01:20 p. m.,12,d,Choque,ene/06/2016 01:20 p. m.,1,1,1,1,1,Carrera 50 X Calle 95A Sur,143
7562,A0000003,ene/04/2016 06:00 a. m.,23,h,Choque,ene/04/2016 06:00 a. m.,1,1,1,1,1,Calle 79 Sur X Carrera 50B,143
7576,A000331407,ene/08/2016 04:30 p. m.,4,d,Choque,ene/08/2016 04:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
7577,A000331410,ene/13/2016 10:00 a. m.,9,d,Choque,ene/13/2016 10:00 a. m.,1,1,1,1,1,Calle 74 Sur X Carrera 63,143
7578,A000331411,ene/13/2016 05:40 a. m.,3,h,Choque,ene/13/2016 05:40 a. m.,1,2,1,1,1,Carrera 50 X Calle 80 Sur,143
7615,A0000051,ene/23/2016 08:00 p. m.,13,h,Choque,ene/23/2016 08:00 p. m.,1,2,1,1,1,Carrera 50 X Calle 97A Sur,143
7616,A0000052,ene/23/2016 03:40 p. m.,23,h,Choque,ene/23/2016 03:40 p. m.,1,1,1,1,1,Carrera 52 X Calle 79 Sur,143
7617,A000419321,ene/26/2016 06:30 p. m.,18,h,Choque,ene/26/2016 06:30 p. m.,1,1,1,2,1,Carrera 52 X Calle 75 Sur,143
7618,A000419320,ene/26/2016 06:30 a. m.,4,h,Caida Ocupante,ene/26/2016 06:30 a. m.,1,1,1,1,1,Carrera 48 X Calle 101 Sur,140
7619,A000419323,ene/27/2016 02:00 p. m.,15,h,Atropello,ene/27/2016 02:00 p. m.,1,1,1,1,1,Carrera 62A X Calle 74 Sur,409
7620,A000419319,ene/25/2016 01:30 p. m.,23,d,Choque,ene/25/2016 01:30 p. m.,1,1,1,1,1,Carrera 54 X Calle 79 Sur,143
7621,A000331438,ene/22/2016 11:25 a. m.,11,h,Choque,ene/22/2016 11:25 a. m.,1,1,1,1,1,Calle 81 Sur X Carrera 65,143
7622,A000331435,ene/22/2016 05:50 p. m.,13,h,Choque,ene/22/2016 05:50 p. m.,1,2,1,2,1,Carrera 50 X Calle 97 Sur,143
7623,A000419334,ene/30/2016 03:20 p. m.,14,h,Caida Ocupante,ene/30/2016 03:20 p. m.,1,1,1,1,1,Carrera 50 X Calle 89 Sur,140
7624,A000419337,ene/31/2016 05:30 a. m.,23,h,Caida Ocupante,ene/31/2016 05:30 a. m.,1,1,1,1,1,Carrera 55 X Calle 79B Sur,140
7625,A000419325,ene/28/2016 08:00 a. m.,2,h,Caida Ocupante,ene/28/2016 08:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 101 Sur,140
7626,A000080,ene/30/2016 06:50 p. m.,3,h,Otro,ene/30/2016 06:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 95 Sur,143
7770,A000419439,mar/09/2016 03:00 p. m.,2,h,Choque,mar/09/2016 03:00 p. m.,1,1,1,1,1,Carrera 48 X Calle 98A Sur,143
7771,A000419451,mar/13/2016 09:40 p. m.,3,h,Choque,mar/13/2016 09:40 p. m.,1,1,1,1,1,Carrera 50 X Calle 94 Sur,143
7772,A000419450,mar/12/2016 10:10 p. m.,1,h,Caida Ocupante,mar/12/2016 10:10 p. m.,1,1,1,1,1,Carrera 60 X Calle 80 Sur,140
7773,A000419452,mar/13/2016 09:40 p. m.,2,h,Caida Ocupante,mar/13/2016 09:40 p. m.,1,1,1,1,1,Carrera 50 X Calle 97 Sur,140
